SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit
2/14/1995,9:21:00,8,,,7,B ,ISM,M1,PH,,8,SU
2/14/1995,9:21:00,8,,,0.5,S ,ISM,M1,PH,,8,SU
3/7/1995,10:40:00,7.9,3.5,4.5,0.5,S ,ISM,M1,PH,,8.1,SU
3/7/1995,10:40:00,7.9,3.5,4.5,1,M ,ISM,M1,PH,,8.1,SU
3/7/1995,10:40:00,7.9,3.5,4.5,2,AP,ISM,M1,PH,,8.1,SU
3/7/1995,10:40:00,7.9,3.5,4.5,3,M ,ISM,M1,PH,,8.1,SU
3/7/1995,10:40:00,7.9,3.5,4.5,4,M ,ISM,M1,PH,,8.1,SU
3/7/1995,10:40:00,7.9,3.5,4.5,5,M ,ISM,M1,PH,,8,SU
3/7/1995,10:40:00,7.9,3.5,4.5,6,BP,ISM,M1,PH,,8,SU
3/7/1995,10:40:00,7.9,3.5,4.5,6.9,B ,ISM,M1,PH,,8,SU
3/22/1995,10:50:00,7.5,,,0.5,S ,ISM,M1,PH,,8.3,SU
3/22/1995,10:50:00,7.5,,,1,M ,ISM,M1,PH,,8.3,SU
3/22/1995,10:50:00,7.5,,,2,AP,ISM,M1,PH,,8.3,SU
3/22/1995,10:50:00,7.5,,,3,M ,ISM,M1,PH,,8.2,SU
3/22/1995,10:50:00,7.5,,,4,BP,ISM,M1,PH,,8.2,SU
3/22/1995,10:50:00,7.5,,,5,M ,ISM,M1,PH,,8.2,SU
3/22/1995,10:50:00,7.5,,,6,M ,ISM,M1,PH,,8.2,SU
3/22/1995,10:50:00,7.5,,,6.5,B ,ISM,M1,PH,,8.2,SU
4/11/1995,9:40:00,7.8,,,0.5,S ,ISM,M1,PH,,8.3,SU
4/11/1995,9:40:00,7.8,,,1,M ,ISM,M1,PH,,8.3,SU
4/11/1995,9:40:00,7.8,,,2,M ,ISM,M1,PH,,8.3,SU
4/11/1995,9:40:00,7.8,,,3,AP,ISM,M1,PH,,8.3,SU
4/11/1995,9:40:00,7.8,,,4,M ,ISM,M1,PH,,8.3,SU
4/11/1995,9:40:00,7.8,,,5,BP,ISM,M1,PH,,8.3,SU
4/11/1995,9:40:00,7.8,,,6,M ,ISM,M1,PH,,8.3,SU
4/11/1995,9:40:00,7.8,,,6.8,B ,ISM,M1,PH,,8.3,SU
4/25/1995,11:00:00,7.8,5.5,6.4,0.5,S ,ISM,M1,PH,,7.8,SU
4/25/1995,11:00:00,7.8,5.5,6.4,1,M ,ISM,M1,PH,,7.8,SU
4/25/1995,11:00:00,7.8,5.5,6.4,2,M ,ISM,M1,PH,,7.8,SU
4/25/1995,11:00:00,7.8,5.5,6.4,3,M ,ISM,M1,PH,,7.8,SU
4/25/1995,11:00:00,7.8,5.5,6.4,4,AP,ISM,M1,PH,,7.8,SU
4/25/1995,11:00:00,7.8,5.5,6.4,5,M ,ISM,M1,PH,,7.7,SU
4/25/1995,11:00:00,7.8,5.5,6.4,6,M ,ISM,M1,PH,,7.6,SU
4/25/1995,11:00:00,7.8,5.5,6.4,6.8,B ,ISM,M1,PH,,7.5,SU
4/25/1995,11:00:00,7.8,5.5,6.4,6.8,BP,ISM,M1,PH,,7.5,SU
5/9/1995,11:00:00,8.1,5.5,6.5,0.5,S ,ISM,M1,PH,,7.9,SU
5/9/1995,11:00:00,8.1,5.5,6.5,1,M ,ISM,M1,PH,,7.8,SU
5/9/1995,11:00:00,8.1,5.5,6.5,2,M ,ISM,M1,PH,,7.8,SU
5/9/1995,11:00:00,8.1,5.5,6.5,3,M ,ISM,M1,PH,,7.9,SU
5/9/1995,11:00:00,8.1,5.5,6.5,4,AP,ISM,M1,PH,,7.9,SU
5/9/1995,11:00:00,8.1,5.5,6.5,5,M ,ISM,M1,PH,,7.8,SU
5/9/1995,11:00:00,8.1,5.5,6.5,6,M ,ISM,M1,PH,,7.8,SU
5/9/1995,11:00:00,8.1,5.5,6.5,7.1,B ,ISM,M1,PH,,7.3,SU
5/9/1995,11:00:00,8.1,5.5,6.5,7.1,BP,ISM,M1,PH,,7.3,SU
5/23/1995,12:30:00,8.5,,,0.5,S ,ISM,M1,PH,,7.9,SU
5/23/1995,12:30:00,8.5,,,1,M ,ISM,M1,PH,,7.9,SU
5/23/1995,12:30:00,8.5,,,2,M ,ISM,M1,PH,,8,SU
5/23/1995,12:30:00,8.5,,,3,AP,ISM,M1,PH,,8,SU
5/23/1995,12:30:00,8.5,,,4,M ,ISM,M1,PH,,8,SU
5/23/1995,12:30:00,8.5,,,5,BP,ISM,M1,PH,,7.9,SU
5/23/1995,12:30:00,8.5,,,6,M ,ISM,M1,PH,,7.8,SU
5/23/1995,12:30:00,8.5,,,7,M ,ISM,M1,PH,,7.8,SU
5/23/1995,12:30:00,8.5,,,7.5,B ,ISM,M1,PH,,7.8,SU
6/6/1995,11:02:00,7.9,,,0.5,S ,ISM,M1,PH,,7.7,SU
6/6/1995,11:02:00,7.9,,,1,M ,ISM,M1,PH,,7.7,SU
6/6/1995,11:02:00,7.9,,,2,M ,ISM,M1,PH,,7.6,SU
6/6/1995,11:02:00,7.9,,,3,AP,ISM,M1,PH,,7.6,SU
6/6/1995,11:02:00,7.9,,,4,M ,ISM,M1,PH,,7.6,SU
6/6/1995,11:02:00,7.9,,,5,M ,ISM,M1,PH,,7.6,SU
6/6/1995,11:02:00,7.9,,,6,BP,ISM,M1,PH,,7.5,SU
6/6/1995,11:02:00,7.9,,,6.9,B ,ISM,M1,PH,,7.5,SU
6/20/1995,11:50:00,7.8,,,0.5,S ,ISM,M1,PH,,7.9,SU
6/20/1995,11:50:00,7.8,,,1,M ,ISM,M1,PH,,7.9,SU
6/20/1995,11:50:00,7.8,,,2,M ,ISM,M1,PH,,7.8,SU
6/20/1995,11:50:00,7.8,,,3,AP,ISM,M1,PH,,7.7,SU
6/20/1995,11:50:00,7.8,,,4,M ,ISM,M1,PH,,7.7,SU
6/20/1995,11:50:00,7.8,,,5,BP,ISM,M1,PH,,7.6,SU
6/20/1995,11:50:00,7.8,,,6,M ,ISM,M1,PH,,7.6,SU
6/20/1995,11:50:00,7.8,,,6.8,B ,ISM,M1,PH,,7.6,SU
7/11/1995,12:50:00,8,,,7,B ,ISM,M1,PH,,7.7,SU
7/11/1995,12:50:00,8,,,0.5,S ,ISM,M1,PH,,8.1,SU
7/11/1995,12:50:00,8,,,1,M ,ISM,M1,PH,,8,SU
7/11/1995,12:50:00,8,,,2,M ,ISM,M1,PH,,8,SU
7/11/1995,12:50:00,8,,,3,AP,ISM,M1,PH,,7.9,SU
7/11/1995,12:50:00,8,,,4,M ,ISM,M1,PH,,7.8,SU
7/11/1995,12:50:00,8,,,5,BP,ISM,M1,PH,,7.8,SU
7/11/1995,12:50:00,8,,,6,M ,ISM,M1,PH,,7.7,SU
7/25/1995,12:40:00,8.5,,,0.5,S ,ISM,M1,PH,,7.9,SU
7/25/1995,12:40:00,8.5,,,1,M ,ISM,M1,PH,,8.4,SU
7/25/1995,12:40:00,8.5,,,2,M ,ISM,M1,PH,,7.9,SU
7/25/1995,12:40:00,8.5,,,3,AP,ISM,M1,PH,,7.7,SU
7/25/1995,12:40:00,8.5,,,4,M ,ISM,M1,PH,,7.7,SU
7/25/1995,12:40:00,8.5,,,5,BP,ISM,M1,PH,,7.7,SU
7/25/1995,12:40:00,8.5,,,6,M ,ISM,M1,PH,,7.7,SU
7/25/1995,12:40:00,8.5,,,7,M ,ISM,M1,PH,,7.7,SU
7/25/1995,12:40:00,8.5,,,7.5,B ,ISM,M1,PH,,7.6,SU
8/8/1995,10:15:00,7.8,,,0.5,S ,ISM,M1,PH,,7.8,SU
8/8/1995,10:15:00,7.8,,,1,M ,ISM,M1,PH,,7.7,SU
8/8/1995,10:15:00,7.8,,,2,AP,ISM,M1,PH,,7.7,SU
8/8/1995,10:15:00,7.8,,,3,M ,ISM,M1,PH,,7.7,SU
8/8/1995,10:15:00,7.8,,,4,BP,ISM,M1,PH,,7.7,SU
8/8/1995,10:15:00,7.8,,,5,M ,ISM,M1,PH,,7.7,SU
8/8/1995,10:15:00,7.8,,,6,M ,ISM,M1,PH,,7.7,SU
8/8/1995,10:15:00,7.8,,,6.8,B ,ISM,M1,PH,,7.7,SU
8/22/1995,9:35:00,7.7,6.4,6.4,0.5,S ,ISM,M1,PH,,8.1,SU
8/22/1995,9:35:00,7.7,6.4,6.4,1,M ,ISM,M1,PH,,8.1,SU
8/22/1995,9:35:00,7.7,6.4,6.4,2,M ,ISM,M1,PH,,8.1,SU
8/22/1995,9:35:00,7.7,6.4,6.4,3,M ,ISM,M1,PH,,8,SU
8/22/1995,9:35:00,7.7,6.4,6.4,4,M ,ISM,M1,PH,,8,SU
8/22/1995,9:35:00,7.7,6.4,6.4,5,AP,ISM,M1,PH,,8,SU
8/22/1995,9:35:00,7.7,6.4,6.4,6,M ,ISM,M1,PH,,8,SU
8/22/1995,9:35:00,7.7,6.4,6.4,6.7,B ,ISM,M1,PH,,7.6,SU
8/22/1995,9:35:00,7.7,6.4,6.4,6.7,BP,ISM,M1,PH,,7.6,SU
9/6/1995,10:15:00,6.9,,,0.5,S ,ISM,M1,PH,,8.1,SU
9/6/1995,10:15:00,6.9,,,1,M ,ISM,M1,PH,,8.1,SU
9/6/1995,10:15:00,6.9,,,2,AP,ISM,M1,PH,,8.1,SU
9/6/1995,10:15:00,6.9,,,3,M ,ISM,M1,PH,,8.1,SU
9/6/1995,10:15:00,6.9,,,4,BP,ISM,M1,PH,,8.1,SU
9/6/1995,10:15:00,6.9,,,5,M ,ISM,M1,PH,,8,SU
9/6/1995,10:15:00,6.9,,,5.9,B ,ISM,M1,PH,,7.9,SU
9/20/1995,9:35:00,7.6,,,0.5,S ,ISM,M1,PH,,8,SU
9/20/1995,9:35:00,7.6,,,1,M ,ISM,M1,PH,,8,SU
9/20/1995,9:35:00,7.6,,,2,AP,ISM,M1,PH,,8,SU
9/20/1995,9:35:00,7.6,,,3,M ,ISM,M1,PH,,8,SU
9/20/1995,9:35:00,7.6,,,4,BP,ISM,M1,PH,,8,SU
9/20/1995,9:35:00,7.6,,,5,M ,ISM,M1,PH,,7.9,SU
9/20/1995,9:35:00,7.6,,,6,M ,ISM,M1,PH,,7.7,SU
9/20/1995,9:35:00,7.6,,,6.6,B ,ISM,M1,PH,,7.7,SU
10/3/1995,9:58:00,8,,,0.5,S ,ISM,M1,PH,,8.2,SU
10/3/1995,9:58:00,8,,,1,M ,ISM,M1,PH,,8.2,SU
10/3/1995,9:58:00,8,,,2,M ,ISM,M1,PH,,8.1,SU
10/3/1995,9:58:00,8,,,3,AP,ISM,M1,PH,,8.1,SU
10/3/1995,9:58:00,8,,,4,M ,ISM,M1,PH,,8,SU
10/3/1995,9:58:00,8,,,5,BP,ISM,M1,PH,,8,SU
10/3/1995,9:58:00,8,,,6,M ,ISM,M1,PH,,8,SU
10/3/1995,9:58:00,8,,,7,B ,ISM,M1,PH,,8,SU
10/17/1995,11:45:00,7.3,,,0.5,S ,ISM,M1,PH,,7.9,SU
10/17/1995,11:45:00,7.3,,,1,M ,ISM,M1,PH,,7.9,SU
10/17/1995,11:45:00,7.3,,,2,AP,ISM,M1,PH,,7.9,SU
10/17/1995,11:45:00,7.3,,,3,M ,ISM,M1,PH,,7.9,SU
10/17/1995,11:45:00,7.3,,,4,BP,ISM,M1,PH,,7.9,SU
10/17/1995,11:45:00,7.3,,,5,M ,ISM,M1,PH,,7.9,SU
10/17/1995,11:45:00,7.3,,,6.3,B ,ISM,M1,PH,,7.9,SU
11/16/1995,10:26:00,8,,,0.5,S ,ISM,M1,PH,,8,SU
11/16/1995,10:26:00,8,,,1,M ,ISM,M1,PH,,8.1,SU
11/16/1995,10:26:00,8,,,2,AP,ISM,M1,PH,,8,SU
11/16/1995,10:26:00,8,,,3,M ,ISM,M1,PH,,8,SU
11/16/1995,10:26:00,8,,,4,M ,ISM,M1,PH,,8,SU
11/16/1995,10:26:00,8,,,5,BP,ISM,M1,PH,,8,SU
11/16/1995,10:26:00,8,,,6,M ,ISM,M1,PH,,8,SU
11/16/1995,10:26:00,8,,,7,B ,ISM,M1,PH,,8,SU
1/30/1996,11:25:00,8,1.5,1.5,0.5,AP,ISM,M1,PH,,8,SU
1/30/1996,11:25:00,8,1.5,1.5,0.5,S ,ISM,M1,PH,,8,SU
1/30/1996,11:25:00,8,1.5,1.5,1,M ,ISM,M1,PH,,8,SU
1/30/1996,11:25:00,8,1.5,1.5,2,M ,ISM,M1,PH,,8,SU
1/30/1996,11:25:00,8,1.5,1.5,3,BP,ISM,M1,PH,,8,SU
1/30/1996,11:25:00,8,1.5,1.5,4,M ,ISM,M1,PH,,7.9,SU
1/30/1996,11:25:00,8,1.5,1.5,5,M ,ISM,M1,PH,,7.8,SU
1/30/1996,11:25:00,8,1.5,1.5,6,M ,ISM,M1,PH,,7.8,SU
1/30/1996,11:25:00,8,1.5,1.5,7,B ,ISM,M1,PH,,7.8,SU
2/14/1996,12:10:00,8.5,,,6,M ,ISM,M1,PH,,7.9,SU
2/14/1996,12:10:00,8.5,,,7,B ,ISM,M1,PH,,7.8,SU
2/14/1996,12:10:00,8.5,,,0.5,S ,ISM,M1,PH,,7.9,SU
2/14/1996,12:10:00,8.5,,,1,M ,ISM,M1,PH,,7.9,SU
2/14/1996,12:10:00,8.5,,,2,M ,ISM,M1,PH,,7.9,SU
2/14/1996,12:10:00,8.5,,,3,AP,ISM,M1,PH,,7.9,SU
2/14/1996,12:10:00,8.5,,,4,M ,ISM,M1,PH,,7.9,SU
2/14/1996,12:10:00,8.5,,,5,BP,ISM,M1,PH,,7.9,SU
3/12/1996,10:23:00,7.6,5.5,5.5,0.5,S ,ISM,M1,PH,,8.1,SU
3/12/1996,10:23:00,7.6,5.5,5.5,1,M ,ISM,M1,PH,,8.1,SU
3/12/1996,10:23:00,7.6,5.5,5.5,2,M ,ISM,M1,PH,,8.1,SU
3/12/1996,10:23:00,7.6,5.5,5.5,3,M ,ISM,M1,PH,,8.1,SU
3/12/1996,10:23:00,7.6,5.5,5.5,4,AP,ISM,M1,PH,,8,SU
3/12/1996,10:23:00,7.6,5.5,5.5,5,M ,ISM,M1,PH,,7.9,SU
3/12/1996,10:23:00,7.6,5.5,5.5,6,M ,ISM,M1,PH,,7.9,SU
3/12/1996,10:23:00,7.6,5.5,5.5,6.6,B ,ISM,M1,PH,,7.8,SU
3/12/1996,10:23:00,7.6,5.5,5.5,6.6,BP,ISM,M1,PH,,7.8,SU
4/10/1996,11:05:00,7.8,,,0.5,S ,ISM,M1,PH,,7.8,SU
4/10/1996,11:05:00,7.8,,,1,M ,ISM,M1,PH,,7.8,SU
4/10/1996,11:05:00,7.8,,,2,M ,ISM,M1,PH,,7.8,SU
4/10/1996,11:05:00,7.8,,,3,AP,ISM,M1,PH,,7.8,SU
4/10/1996,11:05:00,7.8,,,4,M ,ISM,M1,PH,,7.7,SU
4/10/1996,11:05:00,7.8,,,5,BP,ISM,M1,PH,,7.7,SU
4/10/1996,11:05:00,7.8,,,6,M ,ISM,M1,PH,,7.7,SU
4/10/1996,11:05:00,7.8,,,6.8,B ,ISM,M1,PH,,7.7,SU
5/14/1996,10:00:00,7.3,,,6.3,B ,ISM,M1,PH,,7.8,SU
5/14/1996,10:00:00,7.3,,,0.5,S ,ISM,M1,PH,,8,SU
5/14/1996,10:00:00,7.3,,,1,M ,ISM,M1,PH,,8,SU
5/14/1996,10:00:00,7.3,,,2,AP,ISM,M1,PH,,7.9,SU
5/14/1996,10:00:00,7.3,,,3,M ,ISM,M1,PH,,7.9,SU
5/14/1996,10:00:00,7.3,,,4,BP,ISM,M1,PH,,7.9,SU
5/14/1996,10:00:00,7.3,,,5,M ,ISM,M1,PH,,7.9,SU
5/14/1996,10:00:00,7.3,,,6,M ,ISM,M1,PH,,7.8,SU
6/11/1996,10:00:00,6.9,,,0.5,S ,ISM,M1,PH,,8.1,SU
6/11/1996,10:00:00,6.9,,,1,M ,ISM,M1,PH,,8.1,SU
6/11/1996,10:00:00,6.9,,,2,AP,ISM,M1,PH,,8.1,SU
6/11/1996,10:00:00,6.9,,,3,M ,ISM,M1,PH,,8.1,SU
6/11/1996,10:00:00,6.9,,,4,BP,ISM,M1,PH,,8.1,SU
6/11/1996,10:00:00,6.9,,,5,M ,ISM,M1,PH,,8.1,SU
6/11/1996,10:00:00,6.9,,,5.9,B ,ISM,M1,PH,,8,SU
6/25/1996,10:03:00,8.2,,,0.5,S ,ISM,M1,PH,,8.2,SU
6/25/1996,10:03:00,8.2,,,1,M ,ISM,M1,PH,,8.2,SU
6/25/1996,10:03:00,8.2,,,2,M ,ISM,M1,PH,,8.1,SU
6/25/1996,10:03:00,8.2,,,3,AP,ISM,M1,PH,,8,SU
6/25/1996,10:03:00,8.2,,,4,M ,ISM,M1,PH,,8,SU
6/25/1996,10:03:00,8.2,,,5,BP,ISM,M1,PH,,8,SU
6/25/1996,10:03:00,8.2,,,6,M ,ISM,M1,PH,,7.9,SU
6/25/1996,10:03:00,8.2,,,7.2,B ,ISM,M1,PH,,7.9,SU
7/10/1996,9:45:00,7.8,,,0.5,S ,ISM,M1,PH,,8.1,SU
7/10/1996,9:45:00,7.8,,,1,M ,ISM,M1,PH,,8.1,SU
7/10/1996,9:45:00,7.8,,,2,AP,ISM,M1,PH,,8.1,SU
7/10/1996,9:45:00,7.8,,,3,M ,ISM,M1,PH,,8.1,SU
7/10/1996,9:45:00,7.8,,,4,BP,ISM,M1,PH,,8.1,SU
7/10/1996,9:45:00,7.8,,,5,M ,ISM,M1,PH,,8.1,SU
7/10/1996,9:45:00,7.8,,,6,M ,ISM,M1,PH,,8,SU
7/10/1996,9:45:00,7.8,,,6.8,B ,ISM,M1,PH,,7.9,SU
7/23/1996,9:30:00,8,4.5,4.5,0.5,S ,ISM,M1,PH,,8,SU
7/23/1996,9:30:00,8,4.5,4.5,1,M ,ISM,M1,PH,,8,SU
7/23/1996,9:30:00,8,4.5,4.5,2,M ,ISM,M1,PH,,8,SU
7/23/1996,9:30:00,8,4.5,4.5,3,AP,ISM,M1,PH,,7.9,SU
7/23/1996,9:30:00,8,4.5,4.5,4,M ,ISM,M1,PH,,7.9,SU
7/23/1996,9:30:00,8,4.5,4.5,5,M ,ISM,M1,PH,,7.7,SU
7/23/1996,9:30:00,8,4.5,4.5,6,BP,ISM,M1,PH,,7.6,SU
7/23/1996,9:30:00,8,4.5,4.5,7,B ,ISM,M1,PH,,7.5,SU
8/7/1996,9:55:00,7.9,,,0.5,S ,ISM,M1,PH,,8.4,SU
8/7/1996,9:55:00,7.9,,,1,M ,ISM,M1,PH,,8.3,SU
8/7/1996,9:55:00,7.9,,,2,M ,ISM,M1,PH,,8.2,SU
8/7/1996,9:55:00,7.9,,,3,AP,ISM,M1,PH,,8.2,SU
8/7/1996,9:55:00,7.9,,,4,M ,ISM,M1,PH,,8.1,SU
8/7/1996,9:55:00,7.9,,,5,BP,ISM,M1,PH,,8.1,SU
8/7/1996,9:55:00,7.9,,,6,M ,ISM,M1,PH,,8.1,SU
8/7/1996,9:55:00,7.9,,,6.9,B ,ISM,M1,PH,,8,SU
8/28/1996,10:17:00,6.4,,,0.5,S ,ISM,M1,PH,,8.2,SU
8/28/1996,10:17:00,6.4,,,1,M ,ISM,M1,PH,,8.2,SU
8/28/1996,10:17:00,6.4,,,2,AP,ISM,M1,PH,,8.2,SU
8/28/1996,10:17:00,6.4,,,3,M ,ISM,M1,PH,,8.1,SU
8/28/1996,10:17:00,6.4,,,4,BP,ISM,M1,PH,,8.1,SU
8/28/1996,10:17:00,6.4,,,5,M ,ISM,M1,PH,,8.1,SU
8/28/1996,10:17:00,6.4,,,5.4,B ,ISM,M1,PH,,8,SU
9/11/1996,9:40:00,7.4,6.2,6.2,0.5,S ,ISM,M1,PH,,8.3,SU
9/11/1996,9:40:00,7.4,6.2,6.2,1,M ,ISM,M1,PH,,8.3,SU
9/11/1996,9:40:00,7.4,6.2,6.2,2,M ,ISM,M1,PH,,8.3,SU
9/11/1996,9:40:00,7.4,6.2,6.2,3,M ,ISM,M1,PH,,8.3,SU
9/11/1996,9:40:00,7.4,6.2,6.2,4,AP,ISM,M1,PH,,8.2,SU
9/11/1996,9:40:00,7.4,6.2,6.2,5,M ,ISM,M1,PH,,8,SU
9/11/1996,9:40:00,7.4,6.2,6.2,6,M ,ISM,M1,PH,,7.5,SU
9/11/1996,9:40:00,7.4,6.2,6.2,6.4,B ,ISM,M1,PH,,7.4,SU
9/11/1996,9:40:00,7.4,6.2,6.2,6.4,BP,ISM,M1,PH,,7.4,SU
9/24/1996,10:25:00,8.1,,,0.5,S ,ISM,M1,PH,,8,SU
9/24/1996,10:25:00,8.1,,,1,M ,ISM,M1,PH,,8,SU
9/24/1996,10:25:00,8.1,,,2,M ,ISM,M1,PH,,8,SU
9/24/1996,10:25:00,8.1,,,3,AP,ISM,M1,PH,,8,SU
9/24/1996,10:25:00,8.1,,,4,M ,ISM,M1,PH,,7.9,SU
9/24/1996,10:25:00,8.1,,,5,BP,ISM,M1,PH,,7.9,SU
9/24/1996,10:25:00,8.1,,,6,M ,ISM,M1,PH,,7.9,SU
9/24/1996,10:25:00,8.1,,,7.1,B ,ISM,M1,PH,,7.9,SU
10/9/1996,9:48:00,7.3,,,0.5,S ,ISM,M1,PH,,7.9,SU
10/9/1996,9:48:00,7.3,,,1,M ,ISM,M1,PH,,7.9,SU
10/9/1996,9:48:00,7.3,,,2,AP,ISM,M1,PH,,7.9,SU
10/9/1996,9:48:00,7.3,,,3,M ,ISM,M1,PH,,7.9,SU
10/9/1996,9:48:00,7.3,,,4,BP,ISM,M1,PH,,7.9,SU
10/9/1996,9:48:00,7.3,,,5,M ,ISM,M1,PH,,7.8,SU
10/9/1996,9:48:00,7.3,,,6,M ,ISM,M1,PH,,7.8,SU
10/9/1996,9:48:00,7.3,,,6.3,B ,ISM,M1,PH,,7.8,SU
10/23/1996,10:45:00,7.7,,,0.5,S ,ISM,M1,PH,,8.2,SU
10/23/1996,10:45:00,7.7,,,1,M ,ISM,M1,PH,,8.2,SU
10/23/1996,10:45:00,7.7,,,2,AP,ISM,M1,PH,,8.2,SU
10/23/1996,10:45:00,7.7,,,3,M ,ISM,M1,PH,,8.2,SU
10/23/1996,10:45:00,7.7,,,4,BP,ISM,M1,PH,,8.2,SU
10/23/1996,10:45:00,7.7,,,5,M ,ISM,M1,PH,,8.2,SU
10/23/1996,10:45:00,7.7,,,6,M ,ISM,M1,PH,,8.2,SU
10/23/1996,10:45:00,7.7,,,6.7,B ,ISM,M1,PH,,8.2,SU
11/19/1996,9:30:00,7.5,,,0.5,S ,ISM,M1,PH,,7.7,SU
11/19/1996,9:30:00,7.5,,,1,M ,ISM,M1,PH,,7.7,SU
11/19/1996,9:30:00,7.5,,,2,AP,ISM,M1,PH,,7.7,SU
11/19/1996,9:30:00,7.5,,,3,M ,ISM,M1,PH,,7.6,SU
11/19/1996,9:30:00,7.5,,,4,BP,ISM,M1,PH,,7.6,SU
11/19/1996,9:30:00,7.5,,,5,M ,ISM,M1,PH,,7.5,SU
11/19/1996,9:30:00,7.5,,,6,M ,ISM,M1,PH,,7.5,SU
11/19/1996,9:30:00,7.5,,,6.5,B ,ISM,M1,PH,,7.4,SU
12/10/1996,10:12:00,8,,,0.5,S ,ISM,M1,PH,,7.6,SU
12/10/1996,10:12:00,8,,,1,M ,ISM,M1,PH,,7.6,SU
12/10/1996,10:12:00,8,,,2,AP,ISM,M1,PH,,7.6,SU
12/10/1996,10:12:00,8,,,3,M ,ISM,M1,PH,,7.6,SU
12/10/1996,10:12:00,8,,,4,M ,ISM,M1,PH,,7.6,SU
12/10/1996,10:12:00,8,,,5,BP,ISM,M1,PH,,7.6,SU
12/10/1996,10:12:00,8,,,6,M ,ISM,M1,PH,,7.5,SU
12/10/1996,10:12:00,8,,,7,B ,ISM,M1,PH,,7.5,SU
1/15/1997,9:24:00,8.5,5.5,5.5,0.5,S ,ISM,M1,PH,,7.9,SU
1/15/1997,9:24:00,8.5,5.5,5.5,1,M ,ISM,M1,PH,,7.9,SU
1/15/1997,9:24:00,8.5,5.5,5.5,2,M ,ISM,M1,PH,,7.9,SU
1/15/1997,9:24:00,8.5,5.5,5.5,3,M ,ISM,M1,PH,,7.9,SU
1/15/1997,9:24:00,8.5,5.5,5.5,4,AP,ISM,M1,PH,,7.8,SU
1/15/1997,9:24:00,8.5,5.5,5.5,5,M ,ISM,M1,PH,,7.8,SU
1/15/1997,9:24:00,8.5,5.5,5.5,6,M ,ISM,M1,PH,,7.6,SU
1/15/1997,9:24:00,8.5,5.5,5.5,7,BP,ISM,M1,PH,,7.5,SU
1/15/1997,9:24:00,8.5,5.5,5.5,7.5,B ,ISM,M1,PH,,7.5,SU
2/12/1997,9:50:00,9,,,0.5,S ,ISM,M1,PH,,8,SU
2/12/1997,9:50:00,9,,,1,M ,ISM,M1,PH,,8,SU
2/12/1997,9:50:00,9,,,2,AP,ISM,M1,PH,,8,SU
2/12/1997,9:50:00,9,,,3,M ,ISM,M1,PH,,8,SU
2/12/1997,9:50:00,9,,,4,BP,ISM,M1,PH,,8,SU
2/12/1997,9:50:00,9,,,5,M ,ISM,M1,PH,,8,SU
2/12/1997,9:50:00,9,,,6,M ,ISM,M1,PH,,8,SU
2/12/1997,9:50:00,9,,,7,M ,ISM,M1,PH,,8,SU
2/12/1997,9:50:00,9,,,8,B ,ISM,M1,PH,,8,SU
3/5/1997,10:15:00,8,4.5,6.5,0.5,S ,ISM,M1,PH,,7.5,SU
3/5/1997,10:15:00,8,4.5,6.5,1,M ,ISM,M1,PH,,7.5,SU
3/5/1997,10:15:00,8,4.5,6.5,2,M ,ISM,M1,PH,,7.5,SU
3/5/1997,10:15:00,8,4.5,6.5,3,AP,ISM,M1,PH,,7.5,SU
3/5/1997,10:15:00,8,4.5,6.5,4,M ,ISM,M1,PH,,7.4,SU
3/5/1997,10:15:00,8,4.5,6.5,5,M ,ISM,M1,PH,,7.4,SU
3/5/1997,10:15:00,8,4.5,6.5,6,M ,ISM,M1,PH,,7.3,SU
3/5/1997,10:15:00,8,4.5,6.5,7,B ,ISM,M1,PH,,7.2,SU
3/5/1997,10:15:00,8,4.5,6.5,7,BP,ISM,M1,PH,,7.2,SU
4/3/1997,9:47:00,7.8,4.5,5.5,0.5,S ,ISM,M1,PH,,7.8,SU
4/3/1997,9:47:00,7.8,4.5,5.5,1,M ,ISM,M1,PH,,7.8,SU
4/3/1997,9:47:00,7.8,4.5,5.5,2,M ,ISM,M1,PH,,7.8,SU
4/3/1997,9:47:00,7.8,4.5,5.5,3,AP,ISM,M1,PH,,7.8,SU
4/3/1997,9:47:00,7.8,4.5,5.5,4,M ,ISM,M1,PH,,7.8,SU
4/3/1997,9:47:00,7.8,4.5,5.5,5,M ,ISM,M1,PH,,7.7,SU
4/3/1997,9:47:00,7.8,4.5,5.5,6,M ,ISM,M1,PH,,7.5,SU
4/3/1997,9:47:00,7.8,4.5,5.5,6.8,B ,ISM,M1,PH,,7.5,SU
4/3/1997,9:47:00,7.8,4.5,5.5,6.8,BP,ISM,M1,PH,,7.5,SU
4/15/1997,9:35:00,7.2,,,0.5,S ,ISM,M1,PH,,8,SU
4/15/1997,9:35:00,7.2,,,1,M ,ISM,M1,PH,,8,SU
4/15/1997,9:35:00,7.2,,,2,AP,ISM,M1,PH,,8,SU
4/15/1997,9:35:00,7.2,,,3,M ,ISM,M1,PH,,8,SU
4/15/1997,9:35:00,7.2,,,4,BP,ISM,M1,PH,,8,SU
4/15/1997,9:35:00,7.2,,,5,M ,ISM,M1,PH,,7.9,SU
