location_name,year,obs_spat,obs_small,obs_mk,obs_sm_b,obs_mk_b,log_pred_spat,log_pred_small,log_pred_mk,log_pred_sm_b,log_pred_mk_b,spat,small,mk,sp_mil,sm_mil,mk_mil,adult_mil,harvest_sm,harvest_mk,M,A,u,HT_CPUE_b,pred_HT_CPUE_b,HT_CPUE_a,pred_HT_CPUE_a,PD_CPUE_b,pred_PD_CPUE_b,PD_CPUE_a,pred_PD_CPUE_a,Hab,km_Hab,A_upper,A_lower,r_upper,r_lower,N_upper,N_lower,u_upper,u_lower,hab_upper,hab_lower
lower_choptank_river,1989,2.55024,4.10755,3.46357,2.17799,2.37869,3.07566,3.74205,3.48249,1.79976,2.14555,72965,76038.2,35894.6,72.965,76.0382,35.8946,111.933,252.648,3440.22,0.293188,25.4118,9.58423,0.0901503,-0.118635,-0.274953,-0.219387,nd,1.06967,nd,0.968919,46874,46.874,44.36674428,14.55377174,197.5170127,26.96837063,233.1262145,53.74335331,21.61808399,4.248687816,105.6445334,20.79931389
lower_choptank_river,1990,0.14976,3.45328,3.78497,1.01233,1.54261,0.556605,3.84209,3.62975,1.50962,1.85045,5471.23,78245.1,38722.5,5.47123,78.2451,38.7225,116.968,774.12,10540.9,0.25837,22.7691,27.2217,0.111371,0.0286219,-0.711587,-0.289131,nd,1.21693,nd,0.899175,43642.9,43.6429,42.04540837,12.32944355,42.1293531,0.710593119,243.7784936,56.1226795,57.45087219,12.89719939,94.62294555,20.12776087
lower_choptank_river,1991,3.90997,2.77732,3.28926,0.853107,1.45192,4.58289,3.40773,3.65915,1.38448,1.55855,285534,47184.6,37128.8,285.534,47.1846,37.1288,84.3134,219.264,2985.64,0.81654,55.8042,8.04131,0.0192181,0.0580169,-0.412565,-0.0258139,nd,1.24632,nd,1.16249,40634.4,40.6344,73.75952843,42.21983718,812.9297692,100.2678115,181.2396158,39.21973249,18.76681567,3.445435067,84.75798838,19.48022795
lower_choptank_river,1992,5.90314,4.48683,2.96673,3.01982,3.21926,4.34833,4.68273,3.13268,1.79567,2.47979,210268,157219,20419.9,210.268,157.219,20.4199,177.639,340.872,4641.54,1.84368,84.1766,22.7305,-0.730416,-0.468444,-0.666792,-0.726314,nd,0.719862,nd,0.461991,37833.4,37.8334,95.22573072,74.40998844,593.813158,74.43488535,449.9965878,70.13065484,47.41934112,10.89506774,75.9215067,18.8535269
lower_choptank_river,1993,2.4723,4.82582,2.14325,4.43856,3.12927,3.15813,4.5076,2.37038,3.37595,2.37766,59546.6,122865,8870.96,59.5466,122.865,8.87096,131.736,30.12,410.134,1.45608,76.6852,4.62334,nd,-1.23075,-1.49055,-1.27808,nd,-0.0424416,nd,-0.0897778,35225.5,35.2255,96.94949628,60.65670526,217.7319504,16.30097172,334.4943538,51.88241977,10.56757326,2.022531988,68.00627634,18.24698754
lower_choptank_river,1994,2.35624,3.54073,1.01879,3.1345,2.65535,2.89392,3.69691,2.4919,3.3236,1.99315,42569.1,50854.7,9326.66,42.5691,50.8547,9.32666,60.1814,20.952,285.296,0.301215,26.0081,3.05893,0.356675,-1.10923,nd,-1.1403,nd,0.0790766,nd,0.0480097,32797.3,32.7973,52.75033832,12.82209925,175.2589722,10.34211839,136.2756946,26.57896198,7.369207619,1.269762895,60.91137872,17.65784217
lower_choptank_river,1995,0.233207,3.65258,2.56543,1.95074,1.44428,0.653853,3.73309,3.12457,2.21661,1.34002,4219.15,49093.6,16348.3,4.21915,49.0936,16.3483,65.4419,14.712,200.328,0.456169,36.6293,1.22538,0.236686,-0.476557,nd,-0.488886,nd,0.711749,nd,0.699419,30536.5,30.5365,60.33848864,22.23728058,29.58906067,0.601628413,134.4617807,31.85263149,2.613395114,0.57458352,54.56103591,17.08976934
lower_choptank_river,1996,3.45767,2.91536,3.23175,1.98914,2.01736,2.78129,3.13803,3.30436,1.9101,1.71205,32971.6,25210.3,18219.6,32.9716,25.2103,18.2196,43.4299,23.328,317.65,0.306081,26.3673,1.74345,-0.79651,-0.296764,nd,-0.314352,nd,0.891542,nd,0.873953,28431.5,28.4315,46.40420991,14.98350885,99.81562369,10.88259497,85.21351091,22.13234249,3.521158962,0.863250974,48.87275091,16.53997205
lower_choptank_river,1997,4.98709,3.67029,3.55579,1.64183,1.81962,3.18408,3.38861,3.36055,1.20835,1.69235,45925.3,30156.7,17944,45.9253,30.1567,17.944,48.1007,8.016,109.151,0.244503,21.6906,0.608289,0.264041,-0.240581,nd,-0.246683,nd,0.947724,nd,0.941623,26471.7,26.4717,42.61090413,11.04116086,137.7643644,15.31671508,93.38586542,24.7756174,1.218365475,0.303683325,43.77750058,16.00786238
lower_choptank_river,1998,5.68653,2.89439,3.35771,0.307923,1.47244,5.16771,3.75128,3.54189,1.00409,1.60332,310822,40352.6,20028.9,310.822,40.3526,20.0289,60.3815,4.392,59.8044,0.425737,34.6712,0.298591,nd,-0.0592372,nd,-0.0622276,nd,1.12907,nd,1.12608,24646.9,24.6469,57.09121123,21.053992,681.4921423,141.769815,116.9024703,31.18882944,0.581310748,0.153356529,39.21424211,15.49256141
lower_choptank_river,1999,0.752737,4.92324,3.70275,2.02494,1.99999,1.12112,5.28376,3.60254,1.64646,2.0637,5059.18,173940,19814.2,5.05918,173.94,19.8142,193.754,57.336,780.725,0.672061,48.9345,3.94023,-0.0566643,0.00140928,-0.289896,-0.0387903,nd,1.18971,nd,1.14952,22947.9,22.9479,72.63887058,32.9654547,35.21121786,0.726966212,391.4743515,95.89750837,7.495255242,2.071494207,35.12243149,14.99264879
lower_choptank_river,2000,2.92253,4.34013,4.18903,3.44078,3.19332,2.96569,4.42339,4.16944,3.43668,2.44268,29795.3,68505.3,32520.6,29.7953,68.5053,32.5206,101.026,130.8,1781.06,0.69965,50.3241,5.47671,0.0964177,0.568308,0.559616,0.511984,nd,1.75661,nd,1.70029,21366.1,21.3661,72.52709281,34.91792075,133.9417121,6.626552745,187.3465293,54.4803453,9.993652945,3.001133906,31.46072681,14.51031825
lower_choptank_river,2001,0.943506,3.48353,3.96562,3.04883,3.47874,1.35028,3.95777,3.93671,2.96957,2.98117,5515.26,40039.7,23992,5.51526,40.0397,23.992,64.0317,19.752,268.956,0.727075,51.6679,1.12102,0.236255,0.33558,0,0.324307,nd,1.52389,nd,1.51261,19893.3,19.8933,77.08742643,34.63068664,35.86008079,0.84828783,116.727248,35.12664643,2.101665627,0.597984877,28.1813384,14.04322397
lower_choptank_river,2002,2.1919,3.03637,3.38102,3.19996,3.40203,1.09126,3.17924,3.62968,2.53698,2.99272,3963.29,17114.4,16432.7,3.96329,17.1144,16.4327,33.5471,22.368,304.578,2.77764,93.7815,1.85348,nd,0.0285568,nd,0.00984804,nd,1.21686,nd,1.19815,18522,18.522,98.06339781,89.68667309,11.07272327,1.418506732,61.05529934,18.43442794,3.545893545,0.968845799,25.24328046,13.59143752
lower_choptank_river,2003,1.60679,1.06572,0.918718,3.32894,3.74587,1.98254,1.42527,1.14545,2.27486,3.19831,8997.4,2758.05,1275.86,8.9974,2.75805,1.27586,4.0339,1.8,24.51,0.368825,30.8453,1.92106,nd,-2.45568,nd,-2.47507,nd,-1.26737,nd,-1.28677,17245.2,17.2452,69.42799595,13.70348508,18.32680461,4.417282646,7.707855472,2.110996266,4.182587968,0.882329408,22.60927002,13.15287019
lower_choptank_river,2004,-0.739466,2.04939,1.01814,1.22973,2.92505,-0.101397,2.25451,1.27692,0.914638,2.0712,1042.45,5884.59,1354.82,1.04245,5.88459,1.35482,7.23941,0,0,0.171131,15.7289,0,nd,-2.3242,nd,-2.3242,nd,-1.1359,nd,-1.1359,16056.5,16.0565,32.65866418,7.574824524,5.952460842,0.182552901,12.26414543,4.273016423,0,0,20.25213054,12.72972742
lower_choptank_river,2005,1.80206,2.67082,2.42777,-0.432453,1.69192,1.20315,1.98946,1.92643,0.014778,1.01289,3577.6,4203.27,2415.13,3.5776,4.20327,2.41513,6.6184,1.824,24.8368,0.108583,10.2896,1.02839,nd,-1.6747,nd,-1.68503,nd,-0.486391,0.433693,-0.496728,14949.7,14.9497,22.24706714,4.759440817,10.12578075,1.263903213,10.92332051,4.010436146,1.766023106,0.598822643,18.14098966,12.32002516
lower_choptank_river,2006,-1.35688,1.80892,1.96749,-2.14997,-1.19089,-0.633204,2.14625,2.25143,-0.788147,0.194182,530.954,4577.86,3112.2,0.530954,4.57786,3.1122,7.69006,23.088,314.382,0.184543,16.8516,10.1016,nd,-1.34969,nd,-1.45618,0.0770753,-0.161389,-0.138712,-0.267879,13919.1,13.9191,31.05159532,9.14575819,3.004120124,0.093846456,12.23523618,4.833060931,17.01695476,5.996225488,16.24975773,11.92362827
lower_choptank_river,2007,2.6225,1.9454,2.97661,-0.532447,-0.52626,2.12214,1.82084,2.3811,-0.62393,0.0975238,7774.4,3078.38,3298.85,7.7744,3.07838,3.29885,6.37723,12.84,174.838,0.31166,26.7769,5.29997,nd,-1.22003,nd,-1.27448,0.603724,-0.0317216,0.517451,-0.0861775,12959.7,12.9597,51.25382175,13.99010349,16.03934428,3.768378192,10.36443257,3.923640807,9.059103702,3.100521075,14.55426387,11.53880843
lower_choptank_river,2008,0.160929,2.85096,2.43437,-0.566,0.00744661,0.552451,2.47786,2.31114,-0.471905,0.576796,1506.41,5528.94,2863.9,1.50641,5.52894,2.8639,8.39284,3.936,53.5952,0.240815,21.4013,1.87141,nd,-1.28999,nd,-1.30888,-0.216482,-0.101688,nd,-0.120579,12066.3,12.0663,41.73458602,10.97489274,7.309864381,0.310449113,13.71787875,5.135103505,3.397127379,1.030877299,13.03698085,11.16752486
lower_choptank_river,2009,1.26205,2.62898,2.49298,0.28059,-0.645054,1.50914,2.21944,2.53154,-0.0756975,0.510284,3650.96,3975.52,3323.98,3.65096,3.97552,3.32398,7.2995,11.568,157.518,0.194152,17.6468,4.73883,nd,-1.06959,nd,-1.11814,0.274255,0.118713,nd,0.0701652,11234.6,11.2346,35.38153897,8.801746661,11.71353161,1.137854784,11.88764945,4.482137262,8.318402141,2.69950976,11.67785134,10.80820967
lower_choptank_river,2010,2.81458,3.10834,2.6357,-0.820046,-0.164214,3.00916,2.35508,2.639,-0.359947,0.478592,15234.9,4239.2,3445.95,15.2349,4.2392,3.44595,7.68514,6.82326,92.91,0.271384,23.7676,2.69621,nd,-0.962133,nd,-0.989465,0.861488,0.226173,nd,0.198841,10460.1,10.4601,50.70427294,11.14209398,32.55219239,7.129525775,12.68068539,4.657691784,4.780524105,1.520729549,10.46043453,10.46043453
lower_choptank_river,2011,4.75523,3.97416,2.29621,-0.73554,0.243205,3.66803,3.28105,2.69246,-0.0757894,0.791145,27413.6,9963.36,3384.6,27.4136,9.96336,3.3846,13.348,73.9674,1007.19,0.302124,26.0753,29.758,nd,-0.90867,nd,-1.26189,nd,0.279635,nd,-0.0735884,9739.09,9.73909,52.18578741,13.02838171,50.74964998,14.81417838,22.55371957,7.900294206,54.99323546,16.10178581,10.1228374,9.368996562
lower_choptank_river,2012,-0.0735604,4.39685,3.14396,0.675399,0.0944453,0.644536,4.00045,2.83519,0.826167,0.650473,1241.25,19046.6,3634.78,1.24125,19.0466,3.63478,22.6814,30.0977,409.83,0.240203,21.3532,11.2752,nd,-0.765935,nd,-0.885566,0.0826352,0.422371,-0.664028,0.30274,9067.75,9.06775,41.01878719,11.11516271,8.292443853,0.185805421,36.17542424,14.21958159,22.18086956,5.731115483,9.797135039,8.392261238
lower_choptank_river,2013,3.97303,3.63774,4.15202,0.581723,0.807833,3.92767,3.58728,3.46873,1.40297,0.806749,30809.6,11731.8,6376.78,30.8096,11.7318,6.37678,18.1086,99.5233,1355.17,0.308284,26.5293,21.2517,nd,-0.132397,nd,-0.37131,1.01764,1.05591,0.0703866,0.816995,8442.68,8.44268,45.67039088,15.41113324,60.94456747,15.58836373,28.80762186,11.38344378,35.07996557,12.87529277,9.481893191,7.517367423
lower_choptank_river,2014,1.65894,4.29302,4.60391,1.35666,1.29464,2.04712,4.27147,3.45972,1.29754,1.41307,4374.76,21651.3,5883.98,4.37476,21.6513,5.88398,27.5353,144.837,1972.2,0.257417,22.6954,33.5181,nd,-0.141403,nd,-0.549644,1.13266,1.0469,0.0748195,0.638662,7860.71,7.86071,41.10501716,12.53105779,28.17020111,0.67937958,42.51853081,17.83316632,58.0677357,19.34686104,9.176794861,6.73368135
lower_choptank_river,2015,2.83773,3.96949,4.41752,1.71142,0.767796,2.97861,3.94396,3.74585,1.71502,1.22227,10339,14528.7,7293.19,10.339,14.5287,7.29319,21.8219,378.9,5159.35,nd,nd,70.7421,nd,0.144727,nd,-1.08429,0.89771,1.33303,-0.104386,0.104011,7318.85,7.31885,nd,nd,68.15910292,1.568382324,34.26279255,13.89793128,105.5558489,47.4103323,8.881531426,6.03168254
middle_choptank_river,1989,1.10208,4.15507,4.30407,2.64065,2.9264,2.99716,4.21441,3.68091,2.22933,2.65488,85456.5,70698.3,57269.5,85.4565,70.6983,57.2695,127.968,1653.53,22515.5,0.17053,15.6782,39.315,0.0106457,0.069889,-0.402107,-0.429585,nd,-5.50843,nd,-6.0079,14132,14.132,31.17106267,7.885693639,153.8941027,47.47601903,181.6714798,90.14324354,64.36758617,24.01335625,25.65965721,7.782518496
middle_choptank_river,1990,-0.0279654,4.06492,3.99387,1.64027,1.27424,0.540128,4.2495,3.717,1.74895,1.93078,7177.08,71767.3,58194.1,7.17708,71.7673,58.1941,129.961,1706.06,23230.8,0.0944996,9.01719,39.9195,-0.309878,0.105983,-0.975317,-0.403502,nd,-5.47233,nd,-5.98182,13851.1,13.8511,18.9698369,4.286584174,99.92747981,0.515429225,186.860061,90.38153611,64.46807796,24.71895074,24.44730537,7.848166989
middle_choptank_river,1991,3.8105,3.80298,3.71068,0.736587,0.972639,3.99743,3.57067,3.8234,1.24242,1.29329,223212,35677.8,63440.5,223.212,35.6778,63.4405,99.1183,1203.62,16389.3,0.47627,37.8904,25.8342,-0.38327,0.212379,-0.0940007,-0.0864875,nd,-5.36594,nd,-5.66481,13575.8,13.5758,58.656605,24.47617477,464.2692764,107.3425069,153.80722,63.87320843,43.10634431,15.48187811,23.28943909,7.913736128
middle_choptank_river,1992,5.01437,4.63539,3.18774,2.8388,2.85043,3.33969,4.81722,3.37845,1.66436,2.44769,113329,121631,39847.9,113.329,121.631,39.8479,161.479,598.667,8151.85,1.24931,71.3299,20.4574,-0.38327,-0.232575,-0.530172,-0.461453,nd,-5.81089,nd,-6.03977,13305.9,13.3059,90.11892491,56.45761536,268.6917256,47.79517634,289.6982894,90.01353069,36.15337069,11.57641902,22.18685508,7.979693482
middle_choptank_river,1993,1.07937,4.60198,2.95576,4.38203,3.97319,2.09279,4.33711,2.98324,3.40071,2.86246,31922.8,73759.5,26305.6,31.9228,73.7595,26.3056,100.065,33.5424,456.736,0.690558,49.8703,1.73626,nd,-0.627784,nd,-0.645299,nd,-6.2061,nd,-6.22362,13041.4,13.0414,91.32916573,27.23193011,125.0964101,8.145003901,185.1303182,54.08408689,3.398010747,0.887231078,21.13647033,8.046200561
middle_choptank_river,1994,-1.03182,3.84441,2.46124,3.78611,3.22032,-0.572123,3.59653,3.17705,3.21472,2.73927,2177.83,34471.9,31297,2.17783,34.4719,31.297,65.7689,37.944,516.671,0.160612,14.8378,1.65086,-0.754862,-0.433967,0.111572,-0.450614,nd,-6.01229,nd,-6.02893,12782.2,12.7822,35.69855408,6.167109095,17.16280807,0.276358794,101.2811183,42.70431632,3.058394747,0.891054386,20.13782727,8.114073312
middle_choptank_river,1995,-0.956799,3.17164,3.35216,1.91473,2.29156,-0.466177,2.83995,3.46142,2.50546,2.26329,2373.1,15855.1,40764.3,2.3731,15.8551,40.7643,56.6194,117.336,1597.73,0.149441,13.8811,3.91942,-0.10463,-0.149605,-0.788324,-0.189588,nd,-5.72792,nd,-5.76791,12528.1,12.5281,31.04041875,6.208070791,17.72621684,0.317729375,85.92716338,37.31144067,6.258560371,2.454664731,19.18406526,8.18186402
middle_choptank_river,1996,1.89109,2.54076,3.52057,1.93718,1.89386,1.43573,2.17679,3.47388,1.75968,2.0212,15580.6,8006.49,40455,15.5806,8.00649,40.455,48.4615,379.116,5162.3,0.173585,15.9354,12.7606,-0.109046,-0.137143,-0.610185,-0.273657,nd,-5.71546,nd,-5.85198,12279.1,12.2791,33.20001029,7.649116768,56.75278449,4.277568416,73.86358899,31.7972561,20.07289075,8.112208799,18.27584057,8.250056097
middle_choptank_river,1997,-0.956799,2.05445,3.61271,0.543277,2.40336,0.788995,2.51154,3.28573,0.957973,1.87976,7998.17,10967.4,32850.3,7.99817,10.9674,32.8503,43.8177,111.576,1519.29,0.111511,10.5518,4.6249,-0.253558,-0.325295,-0.428971,-0.372647,nd,-5.90361,nd,-5.95096,12035,12.035,23.74400757,4.688957077,99.46886902,0.643164163,70.21345786,27.34298484,7.691456643,2.781054538,17.41061365,8.318816524
middle_choptank_river,1998,3.71636,2.83083,3.00382,0.415372,1.20918,3.79829,2.31867,3.30559,0.392541,1.60075,158925,8863.78,32843.3,158.925,8.86378,32.8433,41.7071,133.224,1814.07,0.117177,11.0572,5.5234,0.397205,-0.305429,-0.48398,-0.362247,nd,-5.88375,nd,-5.94056,11795.8,11.7958,25.74422129,4.748981557,242.9619195,103.9161913,65.02943412,26.75068285,9.164251293,3.328860942,16.58601715,8.388317802
middle_choptank_river,1999,-0.956799,4.46731,2.97186,0.469656,0.703263,-0.712656,4.57358,3.28236,-0.0448721,1.47815,1711.56,82831.7,31451.4,1.71156,82.8317,31.4514,114.283,67.2,915.04,0.209261,18.8816,2.90938,-0.160156,-0.328656,nd,-0.358181,nd,-5.90697,nd,-5.9365,11561.3,11.5613,35.32426728,10.09227405,10.7030069,0.273723918,164.3305585,79.48115901,4.850443703,1.745201787,15.80237113,8.459076442
middle_choptank_river,2000,1.66601,4.03398,4.00978,1.72982,2.06186,0.620652,3.72282,3.9159,1.83571,1.76362,6363.86,34673.3,58084.4,6.36386,34.6733,58.0844,92.7577,55.704,758.503,0.393948,32.5611,1.30586,-0.0852848,0.304876,0.0400214,0.291732,nd,-5.27344,nd,-5.28659,11331.5,11.3315,54.58887929,19.42013056,24.73661961,1.637228251,134.3300727,64.05230403,1.938607993,0.8796512,15.05424483,8.529578957
middle_choptank_river,2001,1.11052,2.03191,4.05117,1.83593,3.37646,1.66679,2.89974,3.79097,1.94267,2.74467,17755.5,14921.7,50244.2,17.7555,14.9217,50.2442,65.1659,191.688,2610.15,0.291706,25.3012,5.19493,0.463173,0.179953,nd,0.126606,nd,-5.39836,nd,-5.45171,11106.2,11.1062,56.80646763,11.26938984,49.658259,6.34917397,96.91942857,43.81253659,7.924586851,3.405426491,14.34153683,8.600669078
middle_choptank_river,2002,0.400134,3.03443,3.26578,1.74259,2.95739,0.743046,2.88148,3.60875,1.45808,2.71761,6909.33,14360.5,41041.9,6.90933,14.3605,41.0419,55.4023,90.168,1227.79,0.804858,55.2849,2.99155,0.362905,-0.00227117,nd,-0.0326432,nd,-5.58059,nd,-5.61096,10885.4,10.8854,79.67375116,38.36172378,26.99481258,1.768346132,82.75132283,37.09046765,4.791531965,1.867667238,13.66229707,8.672525151
middle_choptank_river,2003,0.604792,2.2202,2.44522,2.20633,3.71461,1.134,2.13107,2.95729,1.59696,3.11372,10011.6,6645.78,20969.2,10.0116,6.64578,20.9692,27.615,14.472,197.06,0.155598,14.4097,0.939761,nd,-0.653731,nd,-0.663173,nd,-6.23205,nd,-6.24149,10669.1,10.6691,36.52621369,5.684312491,28.17189137,3.557879499,44.40446378,17.17508866,1.687334704,0.523399725,13.01548757,8.744806664
middle_choptank_river,2004,3.00909,2.72066,2.05729,1.29144,2.69369,0.765535,2.31526,2.95937,0.911987,2.49884,6788.34,7831.04,20595.3,6.78834,7.83104,20.5953,28.4263,0.72,9.804,0.101542,9.65571,0.0476031,nd,-0.651646,nd,-0.652122,nd,-6.22996,nd,-6.23044,10457,10.457,21.49607125,4.337378728,15.41135724,2.990332906,42.2574217,19.12162704,0.081630704,0.027761369,12.40046535,8.818625334
middle_choptank_river,2005,-0.880992,3.17043,3.07926,0.388684,2.43374,-1.51444,2.21382,3.05033,0.323768,1.93595,680.556,6934.96,22108.1,0.680556,6.93496,22.1081,29.043,1.368,18.6276,0.0812255,7.80142,0.084257,0.485508,-0.560687,nd,-0.56153,nd,-6.139,nd,-6.13985,10249.1,10.2491,17.13580589,3.551500485,2.574781616,0.179878208,41.95845659,20.10402412,0.13354593,0.053154643,11.81332344,8.892177876
middle_choptank_river,2006,-0.956799,0.528275,3.59148,-1.9136,1.23688,-1.58361,1.56667,3.13309,-0.195711,1.48578,622.451,3558.55,23538.2,0.622451,3.55855,23.5382,27.0968,26.664,363.075,0.097159,9.25882,1.54249,-0.133531,-0.477926,nd,-0.493471,nd,-6.05624,nd,-6.07179,10045.4,10.0454,20.46528807,4.188782781,2.361140396,0.164103939,39.66622223,18.50979405,2.353892135,1.010727315,11.25398176,8.966343891
middle_choptank_river,2007,2.73292,-0.221672,2.96489,-0.596409,0.760095,1.92998,0.971647,3.11337,-0.715415,1.28842,20479.3,1923.7,22619.7,20.4793,1.9237,22.6197,24.5434,0.72,9.804,0.0856734,8.21061,0.0433428,-0.0607739,-0.497653,nd,-0.498087,nd,-6.07597,nd,-6.0764,9845.72,9.84572,17.84583568,3.777907126,40.5252291,10.34977439,36.89883578,16.323732,0.066765432,0.028136438,10.72112399,9.041128494
middle_choptank_river,2008,0.822748,2.71565,2.9135,-0.806078,0.619363,0.946599,2.74072,3.08867,-1.2747,1.13328,7507.91,11059,21629.3,7.50791,11.059,21.6293,32.6883,2.304,31.3728,0.0685834,6.62844,0.145048,0.301432,-0.522346,nd,-0.523797,nd,-6.10066,nd,-6.10212,9650,9.65,13.49433795,3.255904724,30.09035598,1.873268416,48.52019,22.02151654,0.225930056,0.093114085,10.214538,9.117430309
middle_choptank_river,2009,0.387556,2.79254,3.47881,-0.855627,0.678268,1.25716,2.5469,3.26507,-0.799156,0.937974,10038.6,8929.38,25289,10.0386,8.92938,25.289,34.2184,3.768,51.3076,0.05218,5.0842,0.202885,0.0229976,-0.345946,nd,-0.347977,nd,-5.92426,nd,-5.92629,9458.18,9.45818,10.81366039,2.390566067,30.23876532,3.332639794,50.37525085,23.24523117,0.308785069,0.133300432,9.730896211,9.193475062
middle_choptank_river,2010,1.96122,2.52734,3.30906,-1.77788,-0.0960365,2.08246,2.60259,3.39263,-0.913568,0.792246,22458.4,9253.09,28158.4,22.4584,9.25309,28.1584,37.4115,4.22791,57.57,0.106277,10.0825,0.204451,nd,-0.218395,nd,-0.220442,nd,-5.79671,nd,-5.79876,9270.17,9.27017,19.91732958,5.10362048,55.78721499,9.033543648,54.26720039,25.79240323,0.307958633,0.135732422,9.270154073,9.270154073
middle_choptank_river,2011,2.20405,3.22025,3.63575,0.0255795,0.757774,2.109,3.12832,3.45566,-0.496297,1.22203,22603.9,15342.2,29394.2,22.6039,15.3422,29.3942,44.7364,0,0,0.0872351,8.35383,0,nd,-0.155366,nd,-0.155366,nd,-5.73368,nd,-5.73368,9085.9,9.0859,17.05170478,4.093049069,58.3153132,8.763757234,66.48657184,30.10225241,0,0,9.347472632,8.831227326
middle_choptank_river,2012,-0.907052,3.44142,3.72959,-0.236171,0.980891,-0.392739,3.32515,3.61881,-0.134587,1.29383,1815.4,18308.4,33915.5,1.8154,18.3084,33.9155,52.2239,26.2047,356.82,0.075778,7.2978,1.05208,-1.60944,0.0077899,0.135026,-0.00278668,nd,-5.57053,nd,-5.5811,8905.29,8.90529,14.45832229,3.683525044,6.786156451,0.485684871,75.79103395,35.9820427,1.590661848,0.695857895,9.425436073,8.413083049
middle_choptank_river,2013,3.21421,2.75546,4.04734,0.330358,0.87753,1.92153,2.6828,3.79181,0.0218446,1.3297,18002.3,9439.82,39519.3,18.0023,9.43982,39.5193,48.9592,34.1581,465.12,0.0901191,8.61776,1.17694,nd,0.180785,-0.287682,0.168946,nd,-5.39753,nd,-5.40937,8728.27,8.72827,17.17423312,4.324645562,44.0024239,7.365778309,72.10187143,33.2455193,1.756406896,0.78857338,9.504981219,8.015554769
middle_choptank_river,2014,1.41655,3.08321,4.36444,-1.69216,1.9124,0.824248,3.04344,3.82281,-0.177889,1.54939,5889.31,13269.8,39953.6,5.88931,13.2698,39.9536,53.2234,118.72,1616.57,0.134375,12.5737,4.04612,0.0830928,0.211791,0.777927,0.170488,nd,-5.36653,nd,-5.40783,8554.77,8.55477,24.80661089,6.372744254,23.68743458,1.464252277,79.09739965,35.81332389,6.137086916,2.667629328,9.584258375,7.636031263
middle_choptank_river,2015,1.99748,2.39786,4.34012,-0.353257,2.16095,1.71652,2.64329,3.8244,0.169246,1.86573,14088.1,8716.94,39221.7,14.0881,8.71694,39.2217,47.9387,116.529,1586.73,nd,nd,4.04555,0.117021,0.213382,0.397139,0.172085,nd,-5.36494,nd,-5.40623,8384.72,8.38472,nd,nd,88.4418011,2.24419015,73.90200804,31.09540316,6.338297416,2.581911939,9.66419675,7.274477579
upper_choptank_river,1989,-0.322298,4.59163,4.30499,1.0201,0.868142,2.77031,4.5451,4.02153,0.985004,1.16617,23172.5,68618,47890.3,23.1725,68.618,47.8903,116.508,1371.05,18669.1,0.112519,10.6419,38.9831,-0.125154,0.0549505,-0.447411,-0.439068,nd,-4.28718,nd,-4.7812,3484.54,3.48454,18.38307099,6.160205799,40.73895341,13.18796566,145.390031,93.37092488,52.61020888,28.88580176,3.485217805,3.483611211
upper_choptank_river,1990,6.04267,4.86916,4.02876,1.59649,1.40304,4.74267,4.32263,3.90873,1.24911,1.1293,166548,54929.2,42779.9,166.548,54.9292,42.7799,97.7092,663.96,9040.92,0.114981,10.8617,21.1336,-0.274868,-0.0578472,-0.441796,-0.295261,nd,-4.39998,nd,-4.63739,3484.38,3.48438,20.63338069,5.718063425,284.1791136,97.60070542,125.9166273,75.82135643,29.16210773,15.31557349,3.485179537,3.483649461
